Frame,Accelerometer X,Accelerometer y,Accelerometer Z,Compass,Gyroscope X,Gyroscope Y,Gyroscope Z
271,-2.5,0.4,0.0,1.4073443412780762,0.6211354175711192,0.886290240471225,0.5852104051352351
272,-3.0,0.5,0.0,1.4073443412780762,0.6102122112918665,0.7462490012923059,0.24965346352304407
273,-1.3,0.2,0.0,1.4073437452316284,0.7613428343823049,0.7785072269945166,0.03744117705843042
274,-0.2,0.0,0.0,1.4073426723480225,0.5485536299358819,0.4605437509699597,0.8754818778491266
275,-2.6,0.4,0.0,1.4073411226272583,0.32143514618638247,0.6948967958448167,0.7006980688185123
276,-10.5,1.7,0.1,1.4073394536972046,0.528153519011714,0.44726418903144327,0.41258999595260815
277,-8.6,1.4,0.1,1.4073379039764404,0.8066761755228844,0.3193702685658384,0.4026724942674834
278,-6.3,1.0,0.0,1.4073362350463867,0.7013680007066578,0.5865906542514141,0.5700478592961993
279,-6.0,1.0,0.0,1.4073342084884644,0.442501642272321,0.23809016440208064,0.5648620110408483
280,-3.8,0.6,0.0,1.4073325395584106,0.5991961251087958,0.16762689039147904,0.840666168768533
281,-2.9,0.5,0.0,1.4073303937911987,0.3753595254214669,0.6391364754008796,0.0796559701065106
282,-0.6,0.1,-0.0,1.4073288440704346,0.10129636156816513,0.9753044454281591,0.3058677449987818
283,0.1,-0.0,0.0,1.4073277711868286,0.18422886333849386,0.0016137232589146233,0.04542820062667541
284,1.7,-0.3,-0.0,1.4073266983032227,0.9122459854045393,0.8601636251240453,0.8906780414899904
285,2.1,-0.3,-0.0,1.4073234796524048,0.26181150141918363,0.4486736727292979,0.6734120839952289
286,3.3,-0.5,-0.0,1.4073182344436646,0.9788421682853761,0.009141728987066555,0.7322460167212689
287,0.2,-0.0,-0.0,1.4073154926300049,0.22513732247466656,0.9007167059681512,0.28175868216621314
288,0.2,-0.0,-0.0,1.4073090553283691,0.845803748948477,0.9511804449577456,0.2513461349442724
289,4.2,-0.7,-0.0,1.407305359840393,0.35786475050041067,0.49099698524645297,0.3227212834138169
290,2.7,-0.4,-0.0,1.407302737236023,0.8080670014387554,0.6477728138508351,0.13492073314979502
291,-1.6,0.3,0.0,1.4073001146316528,0.3148942374813395,0.21514061412628405,0.058975897737784555
292,-3.2,0.5,0.0,1.4072990417480469,0.16136385396501574,0.5456128785032798,0.4650573693610518
293,-5.1,0.8,0.0,1.4072990417480469,0.5525016868673113,0.04313883894852233,0.1739578337974066
294,-4.8,0.8,0.0,1.4072999954223633,0.4806056476530369,0.1423079245765877,0.2467090815405253
295,-6.3,1.0,0.0,1.407300591468811,0.6488215515147527,0.9291230779787312,0.9754206058341862
296,-5.2,0.9,0.0,1.407301664352417,0.9598565747664752,0.34160902216480227,0.5265728596815377
297,-6.3,1.0,0.0,1.407301664352417,0.864122931107437,0.8053164620774332,0.17336257599318716
298,-4.4,0.7,0.0,1.4073033332824707,0.5481765277563021,0.8330358326019545,0.15175126910066639
299,-7.3,1.2,0.0,1.4073048830032349,0.9807082729057702,0.07295669706539121,0.9203764257046086
300,-10.4,1.7,0.1,1.4073059558868408,0.26896601696274425,0.6274223743349369,0.9235811018571636
301,-8.5,1.4,0.0,1.407306432723999,0.26140765129302423,0.24511594083829014,0.8954992786640894
302,-10.9,1.8,0.1,1.407304286956787,0.9789231011564521,0.19252007571832674,0.4627716183707188
303,-26.2,4.3,0.1,1.4073011875152588,0.48920215615728124,0.5017447844538541,0.432350847721945
304,-26.2,4.3,0.2,1.407296895980835,0.4283453118870517,0.8302750995176759,0.37242539975853695
305,-25.8,4.3,0.2,1.4072952270507812,0.36131946164871254,0.8929611370369058,0.5326005761522927
306,-25.5,4.2,0.2,1.407289981842041,0.7481596828257115,0.8138343825648585,0.7227139969809947
307,-14.8,2.4,0.1,1.4072872400283813,0.45836280342835656,0.06598468421658898,0.7568668304438627
308,-0.2,0.0,0.0,1.4072824716567993,0.2793913070997103,0.9077096012849231,0.38024604465961875
309,-0.1,0.0,0.0,1.4072771072387695,0.9321285322345612,0.7471469790147484,0.6673438822278869
310,-0.0,0.0,0.0,1.4072734117507935,0.8884998984134579,0.5647465501044752,0.37678872223321414
311,0.0,-0.0,-0.0,1.4072664976119995,0.1251824586028477,0.6660332141958122,0.38085267157897407
312,0.0,-0.0,-0.0,1.4072574377059937,0.6247782951354839,0.9086307534185927,0.8453558714777449
313,0.0,-0.0,-0.0,1.4072500467300415,0.2596383578629532,0.03867469127164003,0.3105734444277055
314,0.0,-0.0,0.0,1.4072409868240356,0.461477638279163,0.3543022023480703,0.9037192607349066
315,0.0,-0.0,-0.0,1.4072351455688477,0.48625530719306964,0.06986545406167466,0.6778070646870887
316,0.0,-0.0,0.0,1.4072282314300537,0.6168487306295936,0.6826033497206762,0.9428985200929466
317,0.0,-0.0,0.0,1.407228708267212,0.8668585160873653,0.33977331994356663,0.43035084624930386
318,0.0,-0.0,-0.0,1.4072303771972656,0.6884417547575361,0.7462818175679887,0.11651641072205676
319,0.0,-0.0,-0.0,1.4072319269180298,0.27855704499526723,0.6356150254843531,0.3873113525514362
320,0.0,-0.0,0.0,1.407233476638794,0.386439232363444,0.16757333690300802,0.7106817692349747
321,0.0,-0.0,-0.0,1.4072351455688477,0.9622394269483886,0.2493835269277176,0.4604305604905903
322,0.0,-0.0,0.0,1.4072362184524536,0.1205607868892613,0.10304645373107502,0.49209848987766847
323,0.0,-0.0,0.0,1.4072366952896118,0.9116507441322322,0.1288146198724076,0.6886369623400761
324,0.0,-0.0,-0.0,1.4072372913360596,0.9243659083904964,0.2293729309454522,0.412289820171311
325,0.0,-0.0,-0.0,1.4072372913360596,0.6851064844285568,0.10547494261309664,0.3663616726248641
326,0.0,0.0,0.0,1.4072377681732178,0.26963659925297445,0.837414158443627,0.36104170873766495
327,0.0,0.0,0.0,1.4072377681732178,0.13474249300301822,0.157613829946204,0.25189294933164186
328,0.0,0.0,0.0,1.4072377681732178,0.750170971236656,0.0814718311831455,0.17289194828288035
329,0.0,0.0,0.0,1.4072377681732178,0.9648116753770518,0.17910503946120426,0.8554579550669321
330,0.0,0.0,0.0,1.4072377681732178,0.4405655979571419,0.6321964378704154,0.0036189196866747153
331,0.0,0.0,0.0,1.4072377681732178,0.6862831292275476,0.8937761330825839,0.4301635992591416
332,0.0,0.0,0.0,1.4072377681732178,0.8544810035719372,0.08201814892751669,0.39814782287994166
333,0.0,0.0,0.0,1.40723717212677,0.8472590228512649,0.5221763366857712,0.44365610411420475
334,0.0,0.0,0.0,1.40723717212677,0.32567156827397103,0.8041137514098069,0.2530634334019225
335,0.0,0.0,0.0,1.40723717212677,0.4731455629145085,0.8518174771446428,0.4199913845267922
336,0.0,0.0,0.0,1.40723717212677,0.6873794879169014,0.2517865242068965,0.5917691410203342
337,0.0,0.0,0.0,1.40723717212677,0.8882623217083169,0.001555356139923414,0.5875139452027053
338,0.0,0.0,0.0,1.40723717212677,0.1688922448790502,0.30839726152851754,0.026625490790698425
339,0.0,0.0,0.0,1.40723717212677,0.6779801656627166,0.031384646493052504,0.35923214934320824
340,0.0,0.0,0.0,1.40723717212677,0.9942782117879623,0.634354731902993,0.47575367245281786
341,0.0,0.0,0.0,1.40723717212677,0.72375187210049,0.3245802121567689,0.7006325730500708
342,0.0,0.0,0.0,1.40723717212677,0.7396367642359222,0.12423318155596907,0.698874805524864
343,0.0,0.0,0.0,1.40723717212677,0.19996740788017897,0.2416431280869391,0.4279517980993933
344,0.0,0.0,0.0,1.40723717212677,0.07408810721817038,0.4196954572138738,0.27146538299616185
345,0.0,0.0,0.0,1.40723717212677,0.1378668622672723,0.7792384902339536,0.031679305864305896
346,0.0,0.0,0.0,1.40723717212677,0.4835565420375173,0.29812286608593686,0.9973935305369083
347,0.0,0.0,0.0,1.40723717212677,0.14642993425058148,0.9864432153984823,0.31326765677772506
348,0.0,0.0,0.0,1.40723717212677,0.7837073814976759,0.32260305788490085,0.7220421188230838
349,0.0,0.0,0.0,1.40723717212677,0.5800749246313257,0.6207152959258601,0.6936360732739951
350,0.0,0.0,0.0,1.40723717212677,0.6799839134469174,0.9951115496089047,0.9306987615980974
351,0.0,0.0,0.0,1.40723717212677,0.5655560887781205,0.16006116402701898,0.7693498332434192
352,0.0,0.0,0.0,1.40723717212677,0.44439257615511063,0.4000714173118679,0.4203936338412817
353,0.0,0.0,0.0,1.40723717212677,0.9643590343281286,0.13807369945500036,0.02594285964951404
354,0.0,0.0,0.0,1.40723717212677,0.7762599799701522,0.6398674168018393,0.2528002109960672
355,0.0,0.0,0.0,1.40723717212677,0.45475899413496323,0.0918177297988575,0.3945070598816104
356,0.0,0.0,0.0,1.40723717212677,0.7794936487583278,0.8620435424351233,0.3511105015293794
357,0.0,0.0,0.0,1.40723717212677,0.519112987681219,0.6768843696238965,0.8831638332329176
358,0.0,0.0,0.0,1.40723717212677,0.7030738434736292,0.7426616307094415,0.08351592051808499
359,0.0,0.0,0.0,1.40723717212677,0.024603081030696528,0.41260820715057134,0.2447611915522112
360,0.0,0.0,0.0,1.40723717212677,0.7645061502816434,0.9887816800118719,0.47619429386962486
361,0.0,0.0,0.0,1.40723717212677,0.25275074932574715,0.526323539563185,0.6374939143006554
362,0.0,0.0,0.0,1.40723717212677,0.522956941274914,0.3370838998092037,0.5494151162819426
363,0.0,0.0,0.0,1.40723717212677,0.04618295074154155,0.8023338842925748,0.29613938775101245
364,0.0,0.0,0.0,1.40723717212677,0.7025244670840326,0.5863276664175544,0.953860294652706
365,0.0,0.0,0.0,1.40723717212677,0.8903725466468966,0.7411797536585979,0.6867948244399296
366,0.0,0.0,0.0,1.40723717212677,0.39525054624329026,0.23905310558544468,0.27820283009759883
367,0.0,0.0,0.0,1.40723717212677,0.29143872377398594,0.341205887569887,0.7977770227560457
368,0.0,0.0,0.0,1.40723717212677,0.8027742308262457,0.7168026431405171,0.47581307196096523
369,0.0,0.0,0.0,1.40723717212677,0.5170828352340785,0.37937055696095967,0.6513072864767272
370,0.0,0.0,0.0,1.40723717212677,0.21204627973965984,0.7034224578278395,0.18636082267295784
371,0.0,0.0,0.0,1.40723717212677,0.8533644996365056,0.5846340017284823,0.33452006727504613
372,0.0,0.0,0.0,1.40723717212677,0.6178779543514892,0.6061221074618679,0.6477205302505824
373,0.0,0.0,0.0,1.40723717212677,0.2815891529465293,0.38187612636349144,0.09942771561360375
374,0.0,0.0,0.0,1.40723717212677,0.13640120328716554,0.8370735595517002,0.879968457176869
375,0.0,0.0,0.0,1.40723717212677,0.48812905895316105,0.16086185860555524,0.6060501419638719
376,0.0,0.0,0.0,1.40723717212677,0.2789031340429835,0.15016620307959339,0.9078819524758023
377,0.0,0.0,0.0,1.40723717212677,0.42826026098564773,0.8128469768818943,0.7956925338160389
378,0.0,0.0,0.0,1.40723717212677,0.6065912762336305,0.02285589219046258,0.1063034594507356
379,0.0,0.0,0.0,1.40723717212677,0.7914958520559295,0.49550397575787475,0.3933230825066044
380,0.0,0.0,0.0,1.40723717212677,0.5756791251927652,0.11146139905742058,0.8066723703903705
381,0.0,0.0,0.0,1.40723717212677,0.9283511584827607,0.4926948116198102,0.32283124699959875
382,0.0,0.0,0.0,1.40723717212677,0.09910476238816746,0.11662030167375048,0.305407214011748
383,0.0,0.0,0.0,1.40723717212677,0.24685939803147228,0.9808002348462613,0.9630855836196717
384,0.0,0.0,0.0,1.40723717212677,0.3995712848946137,0.7996456415918444,0.13608346743242694
385,0.0,0.0,0.0,1.40723717212677,0.3146798446046466,0.21988992337168412,0.5555548948356425
386,0.0,0.0,0.0,1.40723717212677,0.2561735639141349,0.24285217162839923,0.9607238522482868
387,0.0,0.0,0.0,1.40723717212677,0.9807975209514237,0.12359763346677033,0.272591469622674
388,0.0,0.0,0.0,1.40723717212677,0.8017643434568525,0.8160378255847766,0.7938330017689474
389,0.0,0.0,0.0,1.40723717212677,0.41065944095688034,0.4174032148182102,0.06551487544242118
390,0.0,0.0,0.0,1.40723717212677,0.45514859273787234,0.08188649362708988,0.36063888812656586
391,0.0,0.0,0.0,1.40723717212677,0.3522900349867967,0.3167311846896991,0.3717046688921871
392,0.0,0.0,0.0,1.40723717212677,0.6639722712901953,0.9437977731902661,0.4910603518737058
393,0.0,0.0,0.0,1.40723717212677,0.4559049517958862,0.22416041530509923,0.06371407964436338
394,0.0,0.0,0.0,1.40723717212677,0.722788091119088,0.5952092849039103,0.34272699882855107
395,0.0,0.0,0.0,1.40723717212677,0.5935117751435744,0.05395657353446304,0.9192014358444447
396,0.0,0.0,0.0,1.40723717212677,0.8967133100719651,0.8094287834856387,0.474427861324475
397,0.0,0.0,0.0,1.40723717212677,0.8976611423095658,0.6313383911724968,0.6064437674725446
398,0.0,0.0,0.0,1.40723717212677,0.13382478857916424,0.4305456858335339,0.6114529479263155
399,0.0,0.0,0.0,1.40723717212677,0.2002174486977738,0.4487481049046069,0.5714477992936314
400,0.0,0.0,0.0,1.40723717212677,0.5694607743980203,0.9594986183544093,0.731896489388661
401,0.0,0.0,0.0,1.40723717212677,0.13244171725158882,0.3066610667794437,0.37951748725523793
402,0.0,0.0,0.0,1.40723717212677,0.4040641700509042,0.8660969812997726,0.3641133042201906
403,0.0,0.0,0.0,1.40723717212677,0.10771886084825388,0.34696967258082534,0.8908201235181867
404,0.0,0.0,0.0,1.40723717212677,0.3528987362571012,0.8381562444570017,0.545524380985207
405,0.0,0.0,0.0,1.40723717212677,0.12825512135354722,0.2675715452284222,0.8513499094073049
406,0.0,0.0,0.0,1.40723717212677,0.4882412734856423,0.5517580026009705,0.2677648478880834
407,0.0,0.0,0.0,1.40723717212677,0.5963863173769347,0.007000794132367094,0.5804634982341018
408,0.0,0.0,0.0,1.40723717212677,0.4512969870576995,0.9749044844999264,0.369223132415308
409,0.0,0.0,0.0,1.40723717212677,0.9553981531502339,0.23907875693456182,0.5144829322506599
410,0.0,0.0,0.0,1.40723717212677,0.24441322360611295,0.8761104733718886,0.5735257203140874
411,0.0,0.0,0.0,1.40723717212677,0.1588417591673068,0.07185779592826647,0.3341821601582643
412,0.0,0.0,0.0,1.40723717212677,0.2845043749282953,0.9547724771992572,0.7498497058200878
413,0.0,0.0,0.0,1.40723717212677,0.6629332013230723,0.6131411489471181,0.11038120702535292
414,0.0,0.0,0.0,1.40723717212677,0.6944727359883929,0.09704126245684475,0.37916459680151615
415,0.0,0.0,0.0,1.40723717212677,0.4956092867398062,0.021160392696540686,0.9306165341697149
416,0.0,0.0,0.0,1.40723717212677,0.073605268780505,0.17503107999948986,0.5109735894370203
417,0.0,0.0,0.0,1.40723717212677,0.21050472248900287,0.042111461568528186,0.92090754591168
418,0.0,0.0,0.0,1.40723717212677,0.17430552505272146,0.9763321742226754,0.7180878829386466
419,0.0,0.0,0.0,1.40723717212677,0.6008076005100614,0.30530546626383526,0.1361308900922722
420,0.0,0.0,0.0,1.40723717212677,0.7915491179033504,0.47849409120593056,0.2977171440559596
421,0.0,0.0,0.0,1.40723717212677,0.06293878235813777,0.594687611166624,0.10026257316284903
422,0.0,0.0,0.0,1.40723717212677,0.11033186991283706,0.8654990901635375,0.6960297401264905
423,0.0,0.0,0.0,1.40723717212677,0.34490379179528374,0.3814702708013241,0.28742011036892745
424,0.0,0.0,0.0,1.40723717212677,0.3547934597074177,0.6804258923653581,0.9860180865196846
425,0.0,0.0,0.0,1.40723717212677,0.8640487863259764,0.5180806073395515,0.48133339423162325
426,0.0,0.0,0.0,1.40723717212677,0.2625624619429817,0.577333538458084,0.5061176921498605
427,0.0,0.0,0.0,1.40723717212677,0.9472277917127314,0.3713587985551551,0.618594104764689
428,0.0,0.0,0.0,1.40723717212677,0.07846219999326554,0.7829969794030862,0.8324729349910724
429,0.0,0.0,0.0,1.40723717212677,0.5823749405988968,0.9076910537553771,0.608134539187029
430,0.0,0.0,0.0,1.40723717212677,0.4463677024304292,0.07473648338542183,0.42465231201644205
431,0.0,0.0,0.0,1.40723717212677,0.8882152703396688,0.2957004098919398,0.09399971053212508
432,0.0,0.0,0.0,1.40723717212677,0.6357684238057987,0.025355670923382756,0.01597166724076582
433,0.0,0.0,0.0,1.40723717212677,0.25500481536860586,0.8771376574205163,0.42698527262264296
434,0.0,0.0,0.0,1.40723717212677,0.08768608255905175,0.9252923561741638,0.9744898930568515
435,0.0,0.0,0.0,1.40723717212677,0.7914696545152693,0.5651503566601505,0.27965950071447876
436,0.0,0.0,0.0,1.40723717212677,0.06970845057638553,0.2759766510699668,0.05449815595680063
437,0.0,0.0,0.0,1.40723717212677,0.3956892051122931,0.6972705595697138,0.06538935185729722
438,0.0,0.0,0.0,1.40723717212677,0.9123398063680822,0.32255895736861273,0.4659161715292044
439,0.0,0.0,0.0,1.40723717212677,0.4815188364348906,0.11906116598910377,0.6145852649704036
440,0.0,0.0,0.0,1.40723717212677,0.07181171552530075,0.6611960480455735,0.9175347685374944
441,0.0,0.0,0.0,1.40723717212677,0.7425191087518007,0.36624725637567557,0.06906472070005865
442,0.0,0.0,0.0,1.40723717212677,0.6892530785783915,0.2083414419462224,0.3724458150599783
443,0.0,0.0,0.0,1.40723717212677,0.5533661969139051,0.937582980036039,0.2821979613370985
444,0.0,0.0,0.0,1.40723717212677,0.15038914529102976,0.13958003178564393,0.7085508877405133
445,0.0,0.0,0.0,1.40723717212677,0.10902067046222352,0.04718257666274017,0.34324906537852895
446,0.0,0.0,0.0,1.40723717212677,0.5015411521844995,0.698422097765908,0.932505466071868
447,0.0,0.0,0.0,1.40723717212677,0.9994727994454948,0.514059482675846,0.34151683699092994
448,0.0,0.0,0.0,1.40723717212677,0.5514130292218892,0.03836990676846075,0.3944047242316966
449,0.0,0.0,0.0,1.40723717212677,0.95380151205595,0.08005691459812203,0.3038542904614132
450,0.0,0.0,0.0,1.40723717212677,0.21663551039216944,0.10313756226993398,0.6104796731279126
451,0.0,0.0,0.0,1.40723717212677,0.9297224128372019,0.8926307631573412,0.6556477702836689
452,0.0,0.0,0.0,1.40723717212677,0.5619854982338728,0.005729691173317231,0.1799945724534212
453,0.0,0.0,0.0,1.40723717212677,0.23552140763787943,0.9269277769898141,0.6980210410855796
454,0.0,0.0,0.0,1.40723717212677,0.5098848849087361,0.969245445400856,0.5071567418255772
455,0.0,0.0,0.0,1.40723717212677,0.7799707449417086,0.8347124102789286,0.7111913822040409
456,0.0,0.0,0.0,1.40723717212677,0.3706277945248976,0.3491320024595831,0.9828986002724638
457,0.0,0.0,0.0,1.40723717212677,0.6617305710830248,0.2140557078108768,0.32084266170550446
458,0.0,0.0,0.0,1.40723717212677,0.7590832171869036,0.7032159110145374,0.5479876518444955
459,0.0,0.0,0.0,1.40723717212677,0.4088510272981798,0.45918079089807395,0.20130802135488335
460,0.0,0.0,0.0,1.40723717212677,0.5832405318600732,0.1862758643250335,0.9318318102860612
461,0.0,0.0,0.0,1.40723717212677,0.10186676658636817,0.020520826318008556,0.306441213906811
462,0.0,0.0,0.0,1.40723717212677,0.08295575999163796,0.30894856502510715,0.09175395419702714
463,0.0,0.0,0.0,1.40723717212677,0.02087516585924598,0.042257519072902316,0.6405999857627268
464,0.0,0.0,0.0,1.40723717212677,0.5088629286038264,0.10354714398034126,0.8385229633087438
465,0.0,0.0,0.0,1.40723717212677,0.38691541845038757,0.9338819509753201,0.6368715043629888
466,0.0,0.0,0.0,1.40723717212677,0.4438374351284313,0.5004041504159369,0.7108879293999409
467,0.0,0.0,0.0,1.40723717212677,0.2010855094610906,0.15219295642847863,0.49415787843546166
468,0.0,0.0,0.0,1.40723717212677,0.24873280234897266,0.8187568632329556,0.7398062247826034
469,0.0,0.0,0.0,1.40723717212677,0.11162142057305136,0.2083670862255499,0.020715791453172483
470,0.0,0.0,0.0,1.40723717212677,0.028976541164743574,0.5332949099031361,0.3452084832346046
471,0.0,0.0,0.0,1.40723717212677,0.24878136372455617,0.41656454998925396,0.9190346673469466
472,0.0,0.0,0.0,1.40723717212677,0.13451988259027092,0.450443436793606,0.45490083304578166
473,0.0,0.0,0.0,1.40723717212677,0.1998157292351932,0.18407190435980658,0.48349917192202874
474,0.0,0.0,0.0,1.40723717212677,0.4120927376888667,0.42306950352010586,0.15568731656641743
475,0.0,0.0,0.0,1.40723717212677,0.4027657098229773,0.3593819121524394,0.8595249621144232
476,0.0,0.0,0.0,1.40723717212677,0.3619035135259179,0.5318653978518115,0.7778210446724734
477,0.0,0.0,0.0,1.40723717212677,0.2233171104586028,0.31264001522919116,0.3976583219845401
478,0.0,0.0,0.0,1.40723717212677,0.5168761160583547,0.4537332965068921,0.6082381692109284
479,0.0,0.0,0.0,1.40723717212677,0.46574699847619005,0.7297761323949272,0.25741955681523465
480,0.0,0.0,0.0,1.40723717212677,0.9489244729458293,0.8932293792017393,0.05820598335710192
481,0.0,0.0,0.0,1.40723717212677,0.9850615892710692,0.9405965783386062,0.9532029819421017
482,0.0,0.0,0.0,1.40723717212677,0.6299262642783972,0.11151957941844481,0.18562490564860157
483,0.0,0.0,0.0,1.40723717212677,0.5997133580342858,0.5073457650840874,0.58402802527629
484,0.0,0.0,0.0,1.40723717212677,0.46085014147146397,0.27610346396214425,0.5663714077219627
485,0.0,0.0,0.0,1.40723717212677,0.7140029271810034,0.11992502297556373,0.9777340907529463
486,0.0,0.0,0.0,1.40723717212677,0.16098111934113812,0.7424261634293442,0.3326904515451633
487,0.0,0.0,0.0,1.40723717212677,0.049500559448143355,0.5811755434515888,0.39066566377190204
488,0.0,0.0,0.0,1.40723717212677,0.8251050943942918,0.8601543462261785,0.8692759471827399
489,0.0,0.0,0.0,1.40723717212677,0.8669372222115013,0.2038948909842736,0.3249462081354617
490,0.0,0.0,0.0,1.40723717212677,0.548095183610969,0.6966143141228163,0.6589552344709853
491,0.0,0.0,0.0,1.40723717212677,0.8532765868780321,0.7377608338092811,0.4299804864600606
492,-0.8,0.1,-0.0,1.40723717212677,0.8120310956455173,0.9642255645417281,0.09248732875238252
493,1.9,-0.3,0.0,1.40723717212677,0.33214296390829967,0.1881114713982247,0.29738418723771787
494,-0.5,0.1,0.0,1.40723717212677,0.5525579709916693,0.6368953297562772,0.6142453282410623
495,0.3,-0.0,0.0,1.40723717212677,0.9381420226944021,0.6656932344085986,0.0296359190436577
496,0.1,-0.0,0.0,1.40723717212677,0.70112676450448,0.9679803188242758,0.7379450442852622
497,0.3,-0.1,0.0,1.40723717212677,0.9603892397416183,0.5843364841705301,0.8808722907586598
498,4.4,-0.7,-0.0,1.40723717212677,0.5199936691378632,0.3483694547730528,0.7630900963922842
499,1.8,-0.3,-0.0,1.40723717212677,0.6206994960712351,0.2682016580757859,0.7757777934026947
500,3.4,-0.6,-0.0,1.40723717212677,0.499889685981896,0.18151741545317523,0.6682165944516654
501,4.5,-0.7,-0.0,1.407239317893982,0.20069172674969393,0.6193311986638018,0.952816653315906
502,3.4,-0.5,-0.0,1.4073165655136108,0.7078580509133856,0.5690412780379835,0.8075526580389617
503,2.7,-0.5,-0.0,1.407389521598816,0.27820709636990126,0.9219610235392873,0.4939287328947629
504,2.7,-0.4,-0.0,1.4073938131332397,0.47943846223896747,0.614462623461966,0.6050886650746168
505,2.4,-0.4,-0.0,1.4073363542556763,0.238155871815259,0.3505364945654008,0.943882995537758
506,2.8,-0.5,-0.0,1.4073346853256226,0.5447990290121959,0.2563102769627815,0.09172450733664506
507,2.3,-0.4,-0.0,1.407360315322876,0.34201490006417723,0.5523127893201243,0.004553881280813354
508,2.9,-0.5,-0.0,1.4075440168380737,0.983196159479369,0.33419977402480616,0.5999782016993834
509,3.4,-0.6,-0.0,1.407594084739685,0.1051081993149241,0.9538317657185776,0.9736146711232211
510,3.9,-0.6,-0.0,1.407906174659729,0.9152010651793441,0.7194579790384429,0.344267123255533
511,4.0,-0.7,-0.0,1.408031940460205,0.702369484100972,0.11274968166547028,0.5481151799259105
512,4.2,-0.7,-0.0,1.4079583883285522,0.8126828512251492,0.008427471657027286,0.23413682759347187
513,4.5,-0.7,-0.0,1.4083871841430664,0.956371860716158,0.9936884375040569,0.2745547980142231
514,4.8,-0.8,-0.0,1.4081085920333862,0.5248303870996605,0.10209635939895201,0.37858974429096515
515,5.0,-0.8,-0.0,1.4081608057022095,0.9275278278937267,0.7904225769587859,0.835135733467363
516,5.4,-0.9,-0.0,1.4081523418426514,0.07543774458365793,0.07582924585402873,0.8832073152946565
517,5.2,-0.8,-0.0,1.4081586599349976,0.38783113141950154,0.9062665510115309,0.16040299631963506
518,4.9,-0.8,-0.0,1.40812087059021,0.9568655493411148,0.8181406140020002,0.5001992569273616
519,4.7,-0.8,-0.0,1.4081411361694336,0.5759568574608135,0.3032581735965172,0.6374746193463652
520,4.6,-0.8,-0.0,1.4081592559814453,0.44159380042702245,0.9164887450695545,0.18081965733484417
521,4.6,-0.8,-0.0,1.4081789255142212,0.47782994221958575,0.6050338615200863,0.8579767031159429
522,4.6,-0.7,-0.0,1.4081666469573975,0.38647079624325675,0.5829346395018113,0.2709734200680596
523,4.6,-0.7,0.0,1.4081778526306152,0.6778462431289269,0.7891452657877288,0.9655890995234598
524,2.1,-0.4,-0.1,1.4081634283065796,0.44119009615995086,0.5211245843991308,0.6169974346845438
525,-0.4,0.1,-0.0,1.4081858396530151,0.09429241816992473,0.017120103085531357,0.42564808752371364
526,-0.4,0.1,-0.0,1.4081698656082153,0.40438395084349044,0.09634961233450345,0.7345652006670349
527,0.8,-0.1,-0.0,1.4081783294677734,0.8183031925910603,0.7205650543451265,0.3412372821621982
528,-0.4,0.1,-0.0,1.4081783294677734,0.271184614055872,0.7856664440466995,0.496958873239956
529,1.0,-0.2,-0.0,1.408179521560669,0.3960265499748493,0.15008958761036617,0.11374281510772377
530,13.6,-2.2,-0.1,1.408181071281433,0.17290173555376742,0.385794148195687,0.9384282601528195
531,7.3,-1.2,-0.0,1.408182144165039,0.7727929545849341,0.07195101314025054,0.7114565034610814
532,4.6,-0.8,-0.0,1.408184289932251,0.7255596810028917,0.4303473453632022,0.012380533626256462
533,5.0,-0.8,-0.0,1.408218264579773,0.4953782579018291,0.29289316582952396,0.778108717298651
534,4.6,-0.8,-0.0,1.408187985420227,0.6069153881712086,0.7940779708452486,0.1020120200712008
535,5.2,-0.9,-0.0,1.4081581830978394,0.6084276595068934,0.32734154973192,0.9969072167852283
536,4.7,-0.8,-0.1,1.4081463813781738,0.17482485073290455,0.8126621651136684,0.5322323527542429
537,5.3,-0.9,-0.1,1.4081426858901978,0.6971404607864377,0.013212274268484592,0.854386746091795
538,4.8,-0.8,-0.0,1.40814208984375,0.9268080215844978,0.6192743971614199,0.8951441648457418
539,5.3,-0.9,-0.0,1.4081437587738037,0.24953081187049497,0.372054250863576,0.06348383454819484
540,-0.6,0.1,0.0,1.4081469774246216,0.5857846412525977,0.011123695343834616,0.517202865408953
541,0.3,-0.0,0.0,1.4081506729125977,0.6462116251362399,0.6990482569129751,0.35116216309274906
542,8.2,-1.3,-0.1,1.4081534147262573,0.38896204895630804,0.5690992873469943,0.736636401449231
543,8.3,-1.4,-0.1,1.4081491231918335,0.823056882057216,0.8039771605079121,0.6963580326276846
544,6.2,-1.0,-0.1,1.4081523418426514,0.7600566497893945,0.2635550110199373,0.913685010077467
545,5.3,-0.9,-0.0,1.4081655740737915,0.007793198667566115,0.4197870008150649,0.1887584188462701
546,3.8,-0.6,-0.0,1.4081624746322632,0.09126587809509434,0.532609271995097,0.5644155656542913
547,3.9,-0.6,-0.0,1.4081618785858154,0.9565040551586765,0.1715106753221225,0.8129742339706971
548,3.4,-0.6,-0.0,1.4081672430038452,0.5012205874201905,0.0303615509462557,0.058687558782302474
549,3.8,-0.6,-0.0,1.4081693887710571,0.6314485500202399,0.7459834157626669,0.3318228829273968
550,3.4,-0.6,-0.0,1.4081692695617676,0.3234969567508502,0.6141120844408731,0.8947653857335006
